13489,10.8,10.15,0.66,0.56,4,1,0,1,0
13526,11.07,10.17,0.9,0.6,4,1,0,1,0
13563,11.53,10.22,1.32,0.67,4,1,0,1,0
13600,12.52,10.28,2.24,0.83,4,1,0,1,0
13637,15.13,10.43,4.7,1.21,4,1,0,2,0
13674,16.26,10.6,5.65,1.66,4,1,0,2,0
13711,17.48,10.81,6.66,2.16,4,1,0,2,0
13748,16.76,10.99,5.77,2.52,4,1,0,2,0
13785,15.31,11.12,4.19,2.69,4,1,0,2,0
13822,13.68,11.2,2.49,2.67,4,1,0,2,0
13859,11.79,11.21,0.58,2.46,4,1,0,2,0
13896,10.62,11.2,-0.57,2.15,4,1,0,2,0
13933,9.7,11.15,-1.45,1.79,4,1,0,2,0
13970,7.39,11.04,-3.65,1.25,4,1,0,2,0
14007,6.29,10.9,-4.6,0.66,4,1,0,2,0
14044,6.83,10.77,-3.94,0.2,4,1,0,2,0
14081,4.81,10.59,-5.79,-0.4,4,1,0,2,0
14118,3.59,10.38,-6.8,-1.04,5,1,0,0,0
14155,4.39,10.2,-5.81,-1.51,5,1,0,0,0
14192,6.01,10.08,-4.07,-1.77,5,1,0,0,0
14229,7.69,10.01,-2.32,-1.82,5,1,0,0,0
14266,6.73,9.91,-3.18,-1.96,5,1,0,0,0
14303,6.79,9.82,-3.03,-2.07,5,1,0,0,0
14340,7.54,9.75,-2.2,-2.08,5,1,0,0,0
14377,6.24,9.64,-3.4,-2.21,5,1,0,0,0
14414,6.91,9.56,-2.65,-2.26,5,1,0,0,0
14451,7.69,9.5,-1.82,-2.21,5,1,0,0,0
14488,7.24,9.44,-2.2,-2.21,5,1,0,0,0
14525,11.19,9.49,1.7,-1.82,5,1,0,0,0
14562,7.67,9.43,-1.76,-1.81,5,1,0,0,0
14599,8.9,9.42,-0.52,-1.68,5,1,0,0,0
14636,12.38,9.51,2.87,-1.23,5,1,0,0,0
14673,5.97,9.4,-3.43,-1.45,5,1,0,0,0
14710,8.27,9.37,-1.1,-1.41,5,1,0,0,0
14747,8.78,9.35,-0.57,-1.33,5,1,0,0,0
14784,10.25,9.38,0.87,-1.11,5,1,0,0,0
14821,13.01,9.49,3.52,-0.65,5,1,0,0,0
14858,11.03,9.53,1.49,-0.43,5,1,0,0,0
14895,13.6,9.65,3.95,0.01,5,1,0,1,0
14932,12.08,9.73,2.35,0.24,5,1,0,1,0
14969,11.19,9.77,1.42,0.36,5,1,0,1,0
15006,11.03,9.81,1.22,0.44,5,1,0,1,0
15043,11.18,9.85,1.33,0.53,5,1,0,1,0
15080,11.9,9.91,1.99,0.68,5,1,0,1,0
15117,11.88,9.97,1.91,0.8,5,1,0,1,0
15154,11.14,10,1.14,0.84,5,1,0,1,0
15191,10.47,10.02,0.45,0.8,5,1,0,1,0
15228,10.77,10.04,0.73,0.79,5,1,0,1,0
15265,11.15,10.07,1.08,0.82,5,1,0,1,0
15302,11.16,10.11,1.05,0.84,5,1,0,1,0
15339,10.66,10.12,0.54,0.81,5,1,0,1,0
